,acc1,acc2,acc3,acc4,acc5,mean_acc
SonyAIBORobotSurface1_magnitude_warp,0.9550748752079867,0.9700499168053245,0.9700499168053245,0.9584026622296173,0.9767054908485857,0.9660565723793677
SonyAIBORobotSurface1_spawner,0.8785357737104825,0.8585690515806988,0.8502495840266223,0.8968386023294509,0.9118136439267887,0.8792013311148086
SonyAIBORobotSurface1_wdba,0.9068219633943427,0.9434276206322796,0.9667221297836939,0.9534109816971714,0.9667221297836939,0.9474209650582364
MiddlePhalanxOutlineAgeGroup_jitter,0.564935064935065,0.5714285714285714,0.577922077922078,0.5909090909090909,0.5714285714285714,0.5753246753246752
MiddlePhalanxOutlineAgeGroup_scaling,0.564935064935065,0.5584415584415584,0.5454545454545454,0.564935064935065,0.5324675324675324,0.5532467532467532
MiddlePhalanxOutlineAgeGroup_window_slice,0.38961038961038963,0.37012987012987014,0.34415584415584416,0.43506493506493504,0.37012987012987014,0.3818181818181818
MiddlePhalanxOutlineAgeGroup_window_warp,0.6233766233766234,0.6428571428571429,0.6363636363636364,0.6103896103896104,0.6363636363636364,0.6298701298701299
MiddlePhalanxOutlineAgeGroup_time_warp,0.577922077922078,0.487012987012987,0.5714285714285714,0.5844155844155844,0.5064935064935064,0.5454545454545455
MiddlePhalanxOutlineAgeGroup_rotation,0.5909090909090909,0.538961038961039,0.577922077922078,0.6233766233766234,0.5584415584415584,0.577922077922078
MiddlePhalanxOutlineAgeGroup_magnitude_warp,0.5584415584415584,0.551948051948052,0.525974025974026,0.5324675324675324,0.551948051948052,0.5441558441558442
MiddlePhalanxOutlineAgeGroup_spawner,0.5974025974025974,0.577922077922078,0.5714285714285714,0.6103896103896104,0.6168831168831169,0.5948051948051949
MiddlePhalanxOutlineAgeGroup_wdba,0.5909090909090909,0.5974025974025974,0.5844155844155844,0.6103896103896104,0.6168831168831169,0.6
MiddlePhalanxTW_jitter,0.4675324675324675,0.44805194805194803,0.5,0.474025974025974,0.487012987012987,0.47532467532467526
MiddlePhalanxTW_scaling,0.512987012987013,0.5454545454545454,0.5324675324675324,0.5324675324675324,0.551948051948052,0.535064935064935
MiddlePhalanxTW_window_slice,0.4675324675324675,0.42857142857142855,0.4935064935064935,0.5,0.5194805194805194,0.4818181818181818
MiddlePhalanxTW_window_warp,0.4935064935064935,0.5064935064935064,0.5194805194805194,0.5,0.487012987012987,0.5012987012987014
MiddlePhalanxTW_time_warp,0.3961038961038961,0.44155844155844154,0.42207792207792205,0.4025974025974026,0.38961038961038963,0.4103896103896104
MiddlePhalanxTW_rotation,0.5194805194805194,0.551948051948052,0.5584415584415584,0.538961038961039,0.5324675324675324,0.5402597402597402
MiddlePhalanxTW_magnitude_warp,0.5064935064935064,0.5194805194805194,0.5324675324675324,0.525974025974026,0.5324675324675324,0.5233766233766233
MiddlePhalanxTW_spawner,0.4935064935064935,0.4675324675324675,0.577922077922078,0.4675324675324675,0.5324675324675324,0.5077922077922078
MiddlePhalanxTW_wdba,0.4675324675324675,0.4805194805194805,0.487012987012987,0.4935064935064935,0.5,0.48571428571428565
