,acc1,acc2,acc3,acc4,acc5,mean_acc
GestureMidAirD1_window_warp,0.7153846153846154,0.7230769230769231,0.6923076923076923,0.7,0.7,0.7061538461538461
GestureMidAirD1_time_warp,0.5615384615384615,0.5230769230769231,0.5230769230769231,0.5615384615384615,0.5538461538461539,0.5446153846153846
GestureMidAirD1_rotation,0.5230769230769231,0.5230769230769231,0.5076923076923077,0.5,0.5384615384615384,0.5184615384615384
GestureMidAirD1_magnitude_warp,0.7384615384615385,0.6923076923076923,0.7230769230769231,0.7230769230769231,0.7384615384615385,0.7230769230769231
GestureMidAirD1_spawner,0.6076923076923076,0.6,0.6153846153846154,0.5692307692307692,0.5923076923076923,0.5969230769230769
GestureMidAirD1_wdba,0.5307692307692308,0.49230769230769234,0.5307692307692308,0.5153846153846153,0.5538461538461539,0.5246153846153845
GestureMidAirD3_jitter,0.4307692307692308,0.4230769230769231,0.4230769230769231,0.43846153846153846,0.4153846153846154,0.42615384615384616
GestureMidAirD3_scaling,0.3923076923076923,0.4307692307692308,0.38461538461538464,0.4846153846153846,0.43846153846153846,0.42615384615384616
GestureMidAirD3_window_slice,0.36923076923076925,0.4,0.36153846153846153,0.3769230769230769,0.3923076923076923,0.38
GestureMidAirD3_window_warp,0.45384615384615384,0.3923076923076923,0.46153846153846156,0.4,0.4230769230769231,0.42615384615384616
GestureMidAirD3_time_warp,0.27692307692307694,0.27692307692307694,0.24615384615384617,0.26153846153846155,0.3076923076923077,0.27384615384615385
GestureMidAirD3_rotation,0.3384615384615385,0.3153846153846154,0.33076923076923076,0.3230769230769231,0.3230769230769231,0.3261538461538461
GestureMidAirD3_magnitude_warp,0.4153846153846154,0.4461538461538462,0.3769230769230769,0.43846153846153846,0.4307692307692308,0.42153846153846153
GestureMidAirD3_spawner,0.25384615384615383,0.3230769230769231,0.2923076923076923,0.2846153846153846,0.3076923076923077,0.29230769230769227
GestureMidAirD3_wdba,0.2230769230769231,0.2076923076923077,0.2076923076923077,0.23076923076923078,0.23076923076923078,0.22000000000000003
Car_jitter,0.9333333333333333,0.9333333333333333,0.95,0.9333333333333333,0.9333333333333333,0.9366666666666668
Car_scaling,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9333333333333333,0.9199999999999999
Car_window_slice,0.9,0.9,0.9,0.8833333333333333,0.8833333333333333,0.8933333333333333
Car_window_warp,0.9333333333333333,0.9333333333333333,0.9166666666666666,0.9,0.9166666666666666,0.9199999999999999
Car_time_warp,0.6333333333333333,0.5833333333333334,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.6133333333333334
Car_rotation,0.8166666666666667,0.8333333333333334,0.8333333333333334,0.8166666666666667,0.8166666666666667,0.8233333333333333
Car_magnitude_warp,0.8666666666666667,0.95,0.9,0.9166666666666666,0.9333333333333333,0.9133333333333333
Car_spawner,0.65,0.6166666666666667,0.6666666666666666,0.7333333333333333,0.6833333333333333,0.6699999999999999
Car_wdba,0.75,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.8,0.7699999999999999
ToeSegmentation1_jitter,0.9385964912280702,0.9517543859649122,0.956140350877193,0.9473684210526315,0.9605263157894737,0.9508771929824562
ToeSegmentation1_scaling,0.9605263157894737,0.9429824561403509,0.9517543859649122,0.9517543859649122,0.9605263157894737,0.9535087719298245
ToeSegmentation1_window_slice,0.9254385964912281,0.9166666666666666,0.9078947368421053,0.9342105263157895,0.9122807017543859,0.9192982456140351
ToeSegmentation1_window_warp,0.956140350877193,0.9692982456140351,0.9517543859649122,0.9692982456140351,0.9649122807017544,0.962280701754386
ToeSegmentation1_time_warp,0.9078947368421053,0.8947368421052632,0.8508771929824561,0.8333333333333334,0.881578947368421,0.8736842105263157
ToeSegmentation1_rotation,0.9166666666666666,0.9342105263157895,0.9254385964912281,0.9210526315789473,0.9298245614035088,0.9254385964912281
ToeSegmentation1_magnitude_warp,0.9517543859649122,0.9473684210526315,0.9429824561403509,0.9517543859649122,0.9429824561403509,0.9473684210526315
ToeSegmentation1_spawner,0.9078947368421053,0.9122807017543859,0.9035087719298246,0.9078947368421053,0.9122807017543859,0.9087719298245615
ToeSegmentation1_wdba,0.8596491228070176,0.9385964912280702,0.9429824561403509,0.7807017543859649,0.8333333333333334,0.8710526315789474
ShapeletSim_jitter,0.8,0.8166666666666667,0.8333333333333334,0.7611111111111111,0.8555555555555555,0.8133333333333332
ShapeletSim_scaling,0.9166666666666666,0.8333333333333334,0.8277777777777777,0.85,0.9055555555555556,0.8666666666666666
ShapeletSim_window_slice,0.8,0.7888888888888889,0.6722222222222223,0.75,0.6222222222222222,0.7266666666666667
ShapeletSim_window_warp,0.5888888888888889,0.6166666666666667,0.5,0.5166666666666667,0.5111111111111111,0.5466666666666666
ShapeletSim_time_warp,0.5,0.5,0.5,0.48333333333333334,0.49444444444444446,0.4955555555555556
ShapeletSim_rotation,0.8333333333333334,0.7611111111111111,0.8388888888888889,0.8722222222222222,0.8055555555555556,0.8222222222222223
ShapeletSim_magnitude_warp,0.8777777777777778,0.9722222222222222,0.8555555555555555,0.9555555555555556,0.9333333333333333,0.918888888888889
ShapeletSim_spawner,0.9388888888888889,0.7833333333333333,0.85,0.8944444444444445,0.8888888888888888,0.8711111111111112
ShapeletSim_wdba,0.7833333333333333,0.7055555555555556,0.7388888888888889,0.7277777777777777,0.8,0.7511111111111111
DiatomSizeReduction_jitter,0.9803921568627451,0.9901960784313726,0.9673202614379085,0.9934640522875817,0.9836601307189542,0.9830065359477125
DiatomSizeReduction_scaling,0.9575163398692811,0.954248366013072,0.9640522875816994,0.9640522875816994,0.9575163398692811,0.9594771241830065
DiatomSizeReduction_window_slice,0.9575163398692811,0.6241830065359477,0.9738562091503268,0.9248366013071896,0.8333333333333334,0.8627450980392156
DiatomSizeReduction_window_warp,0.8104575163398693,0.8366013071895425,0.9052287581699346,0.8071895424836601,0.8921568627450981,0.8503267973856209
DiatomSizeReduction_time_warp,0.33986928104575165,0.6078431372549019,0.5980392156862745,0.3333333333333333,0.48366013071895425,0.47254901960784307
DiatomSizeReduction_rotation,0.9379084967320261,0.9248366013071896,0.9379084967320261,0.9509803921568627,0.9575163398692811,0.9418300653594771
DiatomSizeReduction_magnitude_warp,0.9117647058823529,0.8921568627450981,0.9084967320261438,0.8986928104575164,0.8986928104575164,0.9019607843137255
DiatomSizeReduction_spawner,0.7124183006535948,0.7483660130718954,0.7222222222222222,0.7483660130718954,0.7647058823529411,0.7392156862745098
DiatomSizeReduction_wdba,0.7875816993464052,0.7712418300653595,0.7875816993464052,0.7679738562091504,0.7875816993464052,0.7803921568627451
MoteStrain_jitter,0.9265175718849841,0.9265175718849841,0.9257188498402555,0.9201277955271565,0.9305111821086262,0.9258785942492013
MoteStrain_scaling,0.9345047923322684,0.9249201277955271,0.9281150159744409,0.9297124600638977,0.9177316293929713,0.926996805111821
MoteStrain_window_slice,0.8905750798722045,0.8961661341853036,0.8913738019169329,0.9073482428115016,0.9009584664536742,0.8972843450479233
MoteStrain_window_warp,0.9289137380191693,0.9217252396166135,0.9169329073482428,0.9105431309904153,0.895367412140575,0.9146964856230033
MoteStrain_time_warp,0.8378594249201278,0.8210862619808307,0.8610223642172524,0.8338658146964856,0.8274760383386581,0.8362619808306709
MoteStrain_rotation,0.30431309904153353,0.2963258785942492,0.2819488817891374,0.329073482428115,0.30990415335463256,0.30431309904153353
