,acc1,acc2,acc3,acc4,acc5,mean_acc
MiddlePhalanxTW_time_warp,0.5844155844155844,0.551948051948052,0.551948051948052,0.5844155844155844,0.5584415584415584,0.5662337662337662
MiddlePhalanxTW_rotation,0.551948051948052,0.525974025974026,0.538961038961039,0.525974025974026,0.5324675324675324,0.5350649350649351
MiddlePhalanxTW_magnitude_warp,0.5194805194805194,0.5,0.512987012987013,0.5,0.4935064935064935,0.5051948051948052
MiddlePhalanxTW_spawner,0.4675324675324675,0.487012987012987,0.512987012987013,0.474025974025974,0.551948051948052,0.4987012987012987
MiddlePhalanxTW_wdba,0.461038961038961,0.45454545454545453,0.4675324675324675,0.4675324675324675,0.4675324675324675,0.46363636363636357
Meat_jitter,0.6,0.5666666666666667,0.7833333333333333,0.5,0.85,0.6599999999999999
Meat_scaling,1.0,0.9166666666666666,0.95,0.95,0.95,0.9533333333333334
Meat_window_slice,0.6166666666666667,0.6,0.5666666666666667,0.5666666666666667,0.5166666666666667,0.5733333333333334
Meat_window_warp,0.65,0.6666666666666666,0.85,0.7166666666666667,0.8666666666666667,0.75
Meat_time_warp,0.5166666666666667,0.55,0.48333333333333334,0.7,0.55,0.5599999999999999
Meat_rotation,0.8333333333333334,0.8833333333333333,0.9333333333333333,0.9333333333333333,0.85,0.8866666666666667
Meat_magnitude_warp,0.9,0.8666666666666667,0.9,0.9,0.9166666666666666,0.8966666666666667
Meat_spawner,0.75,0.6833333333333333,0.8333333333333334,0.6,0.6166666666666667,0.6966666666666667
Meat_wdba,0.9,0.9333333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
ToeSegmentation2_jitter,0.9538461538461539,0.9538461538461539,0.9538461538461539,0.9461538461538461,0.9615384615384616,0.9538461538461538
ToeSegmentation2_scaling,0.9615384615384616,0.9461538461538461,0.9615384615384616,0.9615384615384616,0.9461538461538461,0.9553846153846154
ToeSegmentation2_window_slice,0.9384615384615385,0.9384615384615385,0.9538461538461539,0.9461538461538461,0.9307692307692308,0.9415384615384615
ToeSegmentation2_window_warp,0.9538461538461539,0.9384615384615385,0.9538461538461539,0.9384615384615385,0.9230769230769231,0.9415384615384615
ToeSegmentation2_time_warp,0.8923076923076924,0.9,0.9076923076923077,0.8846153846153846,0.8769230769230769,0.8923076923076924
ToeSegmentation2_rotation,0.9230769230769231,0.8923076923076924,0.9076923076923077,0.9,0.9,0.9046153846153846
ToeSegmentation2_magnitude_warp,0.9384615384615385,0.9384615384615385,0.9230769230769231,0.9384615384615385,0.9307692307692308,0.9338461538461539
ToeSegmentation2_spawner,0.7769230769230769,0.8307692307692308,0.7461538461538462,0.6461538461538462,0.7,0.74
ToeSegmentation2_wdba,0.9615384615384616,0.9692307692307692,0.9538461538461539,0.9615384615384616,0.9769230769230769,0.9646153846153845
GesturePebbleZ2_jitter,0.9050632911392406,0.8670886075949367,0.9177215189873418,0.9113924050632911,0.8607594936708861,0.8924050632911392
GesturePebbleZ2_scaling,0.8924050632911392,0.8924050632911392,0.9050632911392406,0.8354430379746836,0.879746835443038,0.8810126582278481
GesturePebbleZ2_window_slice,0.9050632911392406,0.8734177215189873,0.8607594936708861,0.8860759493670886,0.8924050632911392,0.8835443037974684
GesturePebbleZ2_window_warp,0.8860759493670886,0.8734177215189873,0.8607594936708861,0.8417721518987342,0.8544303797468354,0.8632911392405063
GesturePebbleZ2_time_warp,0.7848101265822784,0.8037974683544303,0.8227848101265823,0.7215189873417721,0.7658227848101266,0.7797468354430379
GesturePebbleZ2_rotation,0.9113924050632911,0.8924050632911392,0.8670886075949367,0.8924050632911392,0.8860759493670886,0.889873417721519
GesturePebbleZ2_magnitude_warp,0.8291139240506329,0.8417721518987342,0.8227848101265823,0.8544303797468354,0.8291139240506329,0.8354430379746836
GesturePebbleZ2_spawner,0.7784810126582279,0.8544303797468354,0.8227848101265823,0.7468354430379747,0.8291139240506329,0.8063291139240507
GesturePebbleZ2_wdba,0.8291139240506329,0.8354430379746836,0.8227848101265823,0.8607594936708861,0.8417721518987342,0.8379746835443038
GesturePebbleZ1_jitter,0.936046511627907,0.9011627906976745,0.9302325581395349,0.936046511627907,0.9534883720930233,0.9313953488372093
GesturePebbleZ1_scaling,0.9127906976744186,0.9244186046511628,0.9127906976744186,0.9302325581395349,0.9302325581395349,0.9220930232558139
GesturePebbleZ1_window_slice,0.9302325581395349,0.9069767441860465,0.9069767441860465,0.9011627906976745,0.8895348837209303,0.9069767441860466
GesturePebbleZ1_window_warp,0.936046511627907,0.936046511627907,0.9127906976744186,0.936046511627907,0.9302325581395349,0.930232558139535
GesturePebbleZ1_time_warp,0.9127906976744186,0.9069767441860465,0.8895348837209303,0.8895348837209303,0.9069767441860465,0.9011627906976744
GesturePebbleZ1_rotation,0.8953488372093024,0.9593023255813954,0.9476744186046512,0.9593023255813954,0.9069767441860465,0.9337209302325581
GesturePebbleZ1_magnitude_warp,0.9127906976744186,0.9302325581395349,0.936046511627907,0.9186046511627907,0.9127906976744186,0.9220930232558139
GesturePebbleZ1_spawner,0.8255813953488372,0.8546511627906976,0.8604651162790697,0.8546511627906976,0.8662790697674418,0.8523255813953489
GesturePebbleZ1_wdba,0.8953488372093024,0.9186046511627907,0.8837209302325582,0.9069767441860465,0.9011627906976745,0.9011627906976745
